C:\Users\Naomi\AppData\Local\Programs\Python\Python36\python.exe D:/Naomi/Desktop/Naomi/AI/AI_project/main.py --ee eg --graphs -m E_G_750_maxreward -d 0.99 -a 0.5 -e 0.002 --maxreward 750
Loading chipmunk for Windows (64bit) [C:\Users\Naomi\AppData\Local\Programs\Python\Python36\lib\site-packages\pymunk\chipmunk.dll]
no model found
episode 782: 336.2854465153092
episode 783: 342.41022586310976
episode 784: 843.7224775057176
episode 785: 643.1159180845754
episode 786: 676.7241335879871
episode 787: 775.170073433481
episode 788: 460.57716723817003
episode 789: 162.33854005724783
episode 790: 448.79933506380326
episode 791: 273.70731550603773
episode 792: 738.9511087527572
episode 793: 294.9728335831072
episode 794: 147.91392298231517
episode 795: 416.86332563500423
episode 796: 699.4639947775609
episode 797: 249.23184509391845
episode 798: 182.88511286826116
episode 799: 220.79427674851607
episode 800: 653.6084746777841
episode 801: 1100.9900234199442
episode 802: 147.28559779930265
episode 803: 177.30740068701735
episode 804: 690.8525547440648
episode 805: 214.25948879209503
episode 806: 670.8420858740617
episode 807: 373.9702292766726
episode 808: 150.65131336274504
episode 809: 960.1815377659095
episode 810: 643.2870319253974
episode 811: 205.73493663722198
episode 812: 165.15485144353372
episode 813: 404.7103793059328
episode 814: 180.2757189736385
episode 815: 277.85525920528255
episode 816: 711.2403386100804
episode 817: 524.1180315563932
episode 818: 152.67992198903457
episode 819: 573.285222245882
episode 820: 338.2133678134789
episode 821: 511.6144100616581
episode 822: 556.3903368075804
episode 823: 440.5272523992796
episode 824: 433.8513759392118
episode 825: 354.2063289672365
episode 826: 426.1248197275356
episode 827: 809.6490530562593
episode 828: 374.69094417081453
episode 829: 820.0618889218847
episode 830: 794.2286169055751
episode 831: 602.2852440854514
episode 832: 421.1825637854942
episode 833: 219.40296684975198
episode 834: 357.52308722721085
episode 835: 412.6377215128844
episode 836: 684.9508933206706
episode 837: 385.8914080970411
episode 838: 779.9111990342243
episode 839: 494.46936535702577
episode 840: 365.93580269694434
episode 841: 728.0779618024112
episode 842: 550.8228535975348
episode 843: 403.3008286932464
episode 844: 426.8314690296418
episode 845: -0.844180115229712
episode 846: 365.50540886752515
episode 847: 601.6253457766637
episode 848: 328.156071508671
episode 849: 840.5706146246044
episode 850: 203.3592498887831
episode 851: 341.50741886976755
episode 852: 543.3785613047313
episode 853: 100.47261353679338
episode 854: 461.39760764400904
episode 855: 753.8760287702851
episode 856: 633.8883463048817
episode 857: 420.9781192710664
episode 858: 380.7333490249343
episode 859: 360.9533555108426
episode 860: 385.97987263465967
episode 861: 367.64430732592746
episode 862: 11.517061349944875
episode 863: 488.70733806995935
episode 864: 152.15710682839756
episode 865: 817.184491229125
episode 866: 572.9919251269527
episode 867: 325.91113927559593
episode 868: 775.5589120867654
episode 869: 345.26165802224045
episode 870: 475.40622703264773
episode 871: 433.52083818727544
episode 872: 815.7852837999935
episode 873: 678.6019891133267
episode 874: 1099.442391056989
episode 875: 397.65377233515875
episode 876: 522.1346243983685
episode 877: 359.998718641249
episode 878: 325.7736335921175
episode 879: 311.262703464205
episode 880: 536.5507970392348
episode 881: 522.5044163937191
episode 882: 616.1984418260272
episode 883: 835.6191341396552
episode 884: 1133.864620664706
episode 885: 820.6360177348656
episode 886: 662.2159548167514
episode 887: 1191.1530295202795
episode 888: 998.4468813944171
episode 889: 1577.2519913871865
episode 890: 743.4112407954815
episode 891: 609.0837354426128
episode 892: 617.2019039688328
episode 893: 823.3101418827955
episode 894: 508.53622673159276
episode 895: 1030.1056437361317
episode 896: 601.320739800839
episode 897: 688.5646033885108
episode 898: 450.89124577940845
episode 899: 1465.000448215491
episode 900: -4.837526195510272
episode 901: 672.4240383037371
episode 902: 436.07841588434366
episode 903: 362.8609440273588
episode 904: 383.07269799756375
episode 905: 851.6430477772595
episode 906: 598.912092489559
episode 907: 972.2676609048467
episode 908: 1118.408979861173
episode 909: 677.4712395654562
episode 910: 1094.0359632665788
episode 911: 531.1934016394474
episode 912: 1200.0097106606206
episode 913: 464.90420214846455
episode 914: 372.2716925597442
episode 915: 982.1729098537189
episode 916: 840.3678383444311
episode 917: 724.9498474999881
episode 918: 380.0580165537112
episode 919: 76.66804676597401
